hashkey;name;formula;synonyms;External_Resources
NIST-MATDB-53a6b0f2969684a6bf96938e14aa6a6e;MSC-30;;[];[]
NIST-MATDB-568a444327e11ca53e58a725fdac5224;MSC-5A;;[];[]
NIST-MATDB-f20f8d9a6badff95e3125811355a12b6;MSC5A;;[];[]
NIST-MATDB-1b7ef95d69775316be10f7090f2d62fa;MSG;;[];[]
NIST-MATDB-8f02e46242d8901ebcbfcaf22cdca3ba;MSG10;;[];[]
NIST-MATDB-e163b3b245c12932985c9631e10a6851;MSG20;;[];[]
NIST-MATDB-2bdacded381441609db7db25a7cb1f8f;MSG40;;[];[]
NIST-MATDB-e5c25d957166bda32e72ef4e23848aa7;MSG60;;[];[]
NIST-MATDB-45d11e9ca779dd1c943328922944f0b7;MSNCs;;[];[]
NIST-MATDB-07744d20dae0e68def000bce92f49154;MSNCs/Ag;;[];[]
NIST-MATDB-6bec75f5bb1dc2d168534c1038e9f154;MSNs;;[];[]
NIST-MATDB-7ff06aa43ae1bb26d3618b89ef34d9af;MSNs-HPZ;;[];[]
NIST-MATDB-72046d9d9520765dfea5882fd3270701;MSP-20;;[];[]
NIST-MATDB-5056f29fa881c98dfcfdbd1f556bf8a3;MSS;;[];[]
NIST-MATDB-fa15a5a42346d1a4fd9e29563c2ab4a9;MSS-Z8(1);;[];[]
NIST-MATDB-cfb7530a63c118c62327471a4863ce5c;MSS-Z8(2);;[];[]
NIST-MATDB-3d15130a97ac551fffdc63873ff80d14;Mt;;[];[]
NIST-MATDB-c4ac9f42417427000ef2ff514c686ac5;MTAF-3;;[];[]
NIST-MATDB-ccec06ae986306ab039f4a5db9b57d6f;MTAF-4;;[];[]
NIST-MATDB-c959e9c70da9ac13b6a9aca4f0d221e7;MTV-IRMOF-1;;[];[]
NIST-MATDB-52caee3e7c2c019a6557a3e4cf6b7856;MTV-IRMOF-1-AE;;[];[]
NIST-MATDB-6191c324e13bdd202b025f3c6a430715;MTV-IRMOF-1-AF;;[];[]
NIST-MATDB-e1624713f0edf89f41fb9a2ae8195828;MTV-MOF-5-EHI;;[];[]
NIST-MATDB-df10060a438ac165a82613bff26a92d3;MTV-MOF-5-EI;;[];[]
NIST-MATDB-0f4e76113a75faebc69a31ee6b5608ca;MUF-15;;[];[]
NIST-MATDB-cc17b38b521306ddc96a236abfbad7bd;MUF-77-butyl;;[];[]
NIST-MATDB-209693d7492ec5db8b38dffe24f54d9f;MUF-77-decyl;;[];[]
NIST-MATDB-66c09ef1dc9b1eaf5d0b5533ee3ed94d;MUF-77-ethyl;;[];[]
NIST-MATDB-a5d1bfd2cc14074c331da0022c3ad2f7;MUF-77-hexyl;;[];[]
NIST-MATDB-d088ca274587a432cf90083ad3f955f2;MUF-77-methyl;;[];[]
NIST-MATDB-e5661899dc5a3a4641fedb645617a33e;MUF-77-octyl;;[];[]
NIST-MATDB-d88be85dc41cc683facd2782b8c61267;MUF-7a;;[];[]
NIST-MATDB-47584f40ff1849c7c568f8d73abd1fa8;MUF-7b;;[];[]
NIST-MATDB-60b03f1e891a7a52100f8a5d60f3a26c;MUF-7c;;[];[]
NIST-MATDB-2f87f70c954214278eea651cfba9d9bb;MUF-7d;;[];[]
NIST-MATDB-f0143cf6d8270b58ef1466d090f6ef5b;MUF-7e;;[];[]
NIST-MATDB-d037ea75a2cafb20bcbb06bd8a254092;MUF-7f;;[];[]
NIST-MATDB-3c67b878d758ca80e53968bd68a33e78;MUF-7g;;[];[]
NIST-MATDB-afc23a35aa1ef28018cf3e57c84985ce;MUF-7h;;[];[]
NIST-MATDB-ca417a7d9fee97d3e8808a5a4c31f105;Muscovite;;[];[]
NIST-MATDB-1daef2cee628c42e5c70b236b24fd3c2;mussel shell;;[];[]
NIST-MATDB-b4ccc083493f32b06aa798b7c1485ff6;MUV-3;;[];[]
NIST-MATDB-47dadc99a0da13b9e9bb3032468ecbdf;MWCNT;;[];[]
NIST-MATDB-82f4de880b6a38fe520ca68e13174eed;MWCNT (Acid 1);;[];[]
NIST-MATDB-2d731a13a1905ff6fcde8d46a6564e8b;MWCNT (Acid 2);;[];[]
NIST-MATDB-b5f79d176b26d198d682b15e321a4e1e;MWCNT (Acid 3);;[];[]
NIST-MATDB-65b9b1ab8b973eb12269aabd228ac0f8;MWCNT (Acid 4);;[];[]
NIST-MATDB-b5d84cb6f4efb8461fadd3752b5eaad6;MWCNT (Acid 5);;[];[]
NIST-MATDB-f1eb81762aca7b95245a91b00ea9df59;MWCNT@MIL-101;;[];[]
NIST-MATDB-34cdadfd470808e2b8b1a01473ae0c6f;MWCNTs@MIL-53;;[];[]
NIST-MATDB-ba75322f23942127f7c01cce2659dda2;MWCNTs@MIL_53;;[];[]
NIST-MATDB-64fc47dc86aa365f8a029477f45f4ee3;MWNT;;[];[]
NIST-MATDB-1b77d27e2f953b043258d8f7da1ebf97;MWNT-Pt Loaded;;[];[]
NIST-MATDB-ac6ad5d9b99757c3a878f2d275ace198;MZ;;[];[]
NIST-MATDB-84d6b2a0a35422806afed3b74ea26b25;MZC-3;;[];[]
NIST-MATDB-61dba21e76f5a6ff93c7fe9dab678f5c;MZC-4;;[];[]
NIST-MATDB-4f8356f7d43d1572c12ae85c27c42b20;MZC-5;;[];[]
NIST-MATDB-be78fd84282b5420a4f7b7ddcbd77231;MZC-6;;[];[]
NIST-MATDB-50c11466b649de425f10b3017aa06dd1;mZDC1000;;[];[]
NIST-MATDB-ad7c6c3876b35151c2a52c23ad893ad3;mZDC1000 carbonization residence time of 0h;;[];[]
NIST-MATDB-936e3fbfcb1b160fbe7104babe1345d7;mZDC1000 carbonization residence time of 10h;;[];[]
NIST-MATDB-d787461158a6c39b5cefb57a344b2049;mZDC1000 carbonization residence time of 24h;;[];[]
NIST-MATDB-db0ae1b53d75199d09b7d06d8f47406e;MZIF-8;;[];[]
NIST-MATDB-c629e17dd0f094338a29aeeaa8af5517;N-doped NPC-Pd;;[];[]
NIST-MATDB-10a175786837c3986c7da794d4b9af64;N-doped ordered mesoporous carbon;;[];[]
NIST-MATDB-c17d215cce70563fb7c10277658f40ce;N-Ethylmethylamine-(Zr-OH);;[];[]
NIST-MATDB-54c17a19ed9593a692dced7ce5d9d4e4;N-K2Ti4O9;;[];[]
NIST-MATDB-24192067c38b567008b4da3da39a2664;N-K2Ti4O9/MIL-101;;[];[]
NIST-MATDB-bc94d496d968342c53f15f6b28ec709f;N-Methylaniline-(Zr-OH);;[];[]
NIST-MATDB-32c69fc70ad0d5a8effe677ef37a1190;n.TiO2.FS.CS;;[];[]
NIST-MATDB-53014b15b7e81fac0ddaf96c90bd0682;N2-WG-12;;[];[]
NIST-MATDB-393e4694b5ad6acc91473a89240dd67b;N2-WG-12/K2CO3;;[];[]
NIST-MATDB-06d52a808c41c899ff573a522037e49c;N2-WG-12/KOH;;[];[]
NIST-MATDB-723a97a9e3f7c4dcb917b45400f17f84;N2-WG-12/KOH/ZnCl2;;[];[]
NIST-MATDB-5c4c44e2b41540359a312ccb23144d9c;N2-WG-12/ZnCl2;;[];[]
NIST-MATDB-6c8328f86594dd661f7b5e8a163327ef;Na OH (6M);;[];[]
NIST-MATDB-79ceb4ade5764cbeb2786745485cb682;Na+Me-SodZMOF;;[];[]
NIST-MATDB-e05a507f697052097ec6c3bc1cbfb143;Na-A;;[];[]
NIST-MATDB-3d8c2c061cde4e2dd429cf97a32617c8;Na-BEA(5.0);;[];[]
NIST-MATDB-d05b18bfb1ef0791ff27f816183b9ac2;Na-CD-MOF;;[];[]
NIST-MATDB-61f49ba91c8b648f506019d3c75e66ca;Na-CHA;;[];[]
NIST-MATDB-7ff3a3a0cb9caeb14aea109250cb9329;NA-ETS-10;;[];[]
NIST-MATDB-e3b5a7fa08ad829dde636e32593127ea;Na-ETS-10 zeolite;;[];[]
NIST-MATDB-db0178dce664d49a1183a04c88711299;Na-FAU(1.0);;[];[]
NIST-MATDB-c3b3923967d21ad7a00d1fa62ec25f24;Na-FAU(2.7);;[];[]
NIST-MATDB-0e4383759ce3a41d9b3975e49755de3c;Na-Hydroxyapatite;;[];[]
NIST-MATDB-952d74d73bf27658c89d8bdb04a81019;Na-LEV;;[];[]
NIST-MATDB-24bea55a0a00227fbd7d58e1a8d9ec39;Na-MFI(12);;[];[]
NIST-MATDB-e1404379de36267362fa0cc0208c8fe4;Na-MOR(8.9);;[];[]
NIST-MATDB-ca773f0a99cd2aa2958f4b9cd3b131be;Na-rho-MOF;;[];[]
NIST-MATDB-121099da5c9e0772a6f7a19e407c83ab;Na-Rho-ZMOF;;[];[]
NIST-MATDB-02d3797f8f2de486e9231f5aa836cb91;Na-SSZ-13;;[];[]
NIST-MATDB-bdc247404c59439a8a4bde3db6f38326;Na-usf-ZMOF;;[];[]
NIST-MATDB-6e957f954c53fdb58089b9c1c783bb4c;Na-X;;['NaX'];[]
NIST-MATDB-b7462ea6cd35b70f24da96cf2dde2392;Na-Y;;[];[]
NIST-MATDB-0c149f5415a4481e991e00d1dd6231d3;Na-ZIF-68;;[];[]
NIST-MATDB-7012d09925007884e6925868542732bc;Na-ZIF-69;;[];[]
NIST-MATDB-9437ea39d7d95aae1c51b9570254eee2;Na-ZIF-70;;[];[]
NIST-MATDB-a7afeb84fea7c6b0e5598cf6b0bee0f7;Na-ZIF-78;;[];[]
NIST-MATDB-8b57ae1798a592c2986f2e8fd61b452f;Na-ZIF-79;;[];[]
NIST-MATDB-2bef58b4e8c24e10c3a9261062de392c;Na-ZSM-5;;['NaZSM-5'];[]
NIST-MATDB-0913083813d68adf8b947ba9f06486ee;Na0.21H3.49Mn12O23;;[];[]
NIST-MATDB-b8256e95b39d7c54c130e7bbe1e2fe51;Na1ZSM-5;;[];[]
NIST-MATDB-2b9e5532d2926150c377bbf70d567ef8;Na2ZSM-5;;[];[]
NIST-MATDB-ab50f4c9a63ae2d642ebf1c11ad522e2;Na3[Cr3O(OOCCH3)6(H2O)3]3[alpha-As2W18O62]*34H2O;;[];[]
NIST-MATDB-89140e7ce3220d64a542b9ff2090a58d;Na4ZSM-5;;[];[]
NIST-MATDB-223b2b42e8fd83cd8575fee921377a6d;Na52Y Faujasite;;[];[]
NIST-MATDB-f11c221cb64286b0224a8e4769d50c44;Na56Y Faujasite;;[];[]
NIST-MATDB-9278c607260d38459d1aab1c3b76654d;Na600;;[];[]
NIST-MATDB-4efb2ec45eef7ffaa446e9b39634a314;Na640;;[];[]
NIST-MATDB-bb6e5e1a6a0aa4c762c2927f54961365;Na8ZSM-5;;[];[]
NIST-MATDB-adf2a6702bc7430072f024920c947547;NaAlH4;;[];[]
NIST-MATDB-5990e53acf084a800d0272b15cee86b5;NaBH4;;[];[]
NIST-MATDB-bca1edc9498f2ef79ecd43ba47802ee4;NaH;;[];[]
NIST-MATDB-f8a6220f03004d846f81c5f024423bfc;NaH2[Cr3O(OOCCH3)6(H2O)3]3[alpha-P2W18O62]*32H2O;;[];[]
NIST-MATDB-6c9594ddf63fb27e5afab78c6997e2e0;NAHA-0.5;;[];[]
NIST-MATDB-8a51be9283e6d3d9a53661f7adfaf7bf;NAHA-1;;[];[]
NIST-MATDB-d86d4371ef53e79be2d4bfa4da89d87d;NAHA-2;;[];[]
NIST-MATDB-32b923e8efd1d144526ab0b9d8eb5539;NAHA-4;;[];[]
NIST-MATDB-4cb4d6ea6e835b63dc1f4f65740d7281;NaLSX Zeolite;;[];[]
NIST-MATDB-060e1d81ba44ef0307fc033a98235ea4;Namontmorillonite;;[];[]
NIST-MATDB-013763b66fb18c1b9ab948000a8b9217;Namurian Shale;;[];[]
NIST-MATDB-5bfb51b6e2cdcabf9fb4fef85eaecfc8;Nanchuan Shale;;[];[]
NIST-MATDB-b1213f66dd23811a3af263b1f0d7afb6;NaNi3(OH)(SIP)2;;[];[]
NIST-MATDB-fa1a474c66ceeee1e7cb06dedd3a45d7;nano-polyaniline powder;;[];[]
NIST-MATDB-d41d6a785912a9101cb0933d5992e890;nano-Si;;[];[]
NIST-MATDB-44774aaa2fa41025947bde47c368410c;nano-Si/C nanocomposite;;[];[]
NIST-MATDB-b6ddb18464648e13d20b91072a656e18;nano-Si/ZnO/C nanocomposite;;[];[]
NIST-MATDB-dd23b6b2befe7dd3e1c0b05eb2458a32;nanocage Co3O4;;[];[]
NIST-MATDB-eef1fcddb1ea69a3d75c45df91d51664;Nanocrystalline MOF-74 (DMF);;[];[]
NIST-MATDB-9738b4c576b1cebef6546d13f5b2b2b8;Nanogate-SWCNH;;[];[]
NIST-MATDB-7fb0e39f866d67466915bab460c2f549;Nanolab CNT;;[];[]
NIST-MATDB-34e2d54c96eed9a14107492683cf0d18;Nanoporous Carbon;;['NPC'];[]
NIST-MATDB-2be3f76e89de64f04afef89ff9675060;Nanoporous Carbon Model C150;;[];[]
NIST-MATDB-4b6b8d075137440a74b43145829416ff;Nanoporous Carbon Model C24;;[];[]
NIST-MATDB-7032b455c28a70ff55755d0dd9e17c8f;Nanoporous Carbon Model C54;;[];[]
NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c;Nanoporous Carbon Model C96;;[];[]
NIST-MATDB-a4c64069c4be86e98fd7573a98bd5757;nanosilica-Torlon hollow fiber composite;;[];[]
NIST-MATDB-ea518bb2c76a52e05be62bbd500484e7;nanosized ZIF-11;;[];[]
NIST-MATDB-3f507573f2b30be2fd4a274e06605db7;Nanospace Of Nanogate-SWCNH;;[];[]
NIST-MATDB-d01a3f13d5453f97964fc6844b682c5d;Nanostructured ZnFeZr (5.3:1.0:1.0 molar ratio);;[];[]
NIST-MATDB-698ac6a052d5afd320d292bf11384f9f;NaOH Activated Anthracite;;[];[]
NIST-MATDB-b6601ebb2a919cbbcc15988c6ca273bb;NaUSY;;[];[]
NIST-MATDB-862496b2ec4b169d0de5b9af8527aa18;NaY zeolite;;[];[]
NIST-MATDB-bc6af1d176f635349abc938786bbaacd;NaY/NH4-Y;;[];[]
NIST-MATDB-6229e1e0f1f05557506b4e3a4a707aca;Nb2O5;;[];[]
NIST-MATDB-0b9711d29874b6c8841994ce2634d845;NBu4;;[];[]
NIST-MATDB-90581d96b500fd2d3fd701a583409cb8;NC;;[];[]
NIST-MATDB-690d3a5445f427591b7883009e30b491;NC-methanol-a-333k;;['NC-methanol-a-333-K'];[]
NIST-MATDB-361e2b416a215b9cc9faa7cfa888fc93;NC6H14 Soot Film;;[];[]
NIST-MATDB-8552d122938a244686adac46f7bfbb21;NC800;;[];[]
NIST-MATDB-08e1ef0011f7f609b92130e3cf9a024f;NCC;;[];[]
NIST-MATDB-e86f8bcd2dcb2fa8e30ba14c80f7d180;NCID-1;;[];[]
NIST-MATDB-f5b9f2b496052f4a017727246e3b3cfd;NCoCo1;;[];[]
NIST-MATDB-27ffab3116b82e8c34ef87f302c14775;NCoCo2;;[];[]
NIST-MATDB-6ba37bd5f2ed489a7471651db733037b;NCoCo3;;[];[]
NIST-MATDB-335ade05fbada979682e102f31ae5e83;Nd(ndc)1.5(H2O)2]•2DMA;;[];[]
NIST-MATDB-52dee6affe96d001e957adce124e47d6;NDA-16;;[];[]
NIST-MATDB-48f3c72c671e905370bd956cb892f34c;NDA-1800;;[];[]
NIST-MATDB-f1d689b6afe9b629473536ebc25d3c69;NDC508;;[];[]
NIST-MATDB-688e123aef48905244237e119415d445;Neimenggu Coal;;[];[]
NIST-MATDB-a349b1c793cff0c13a8c55f9462754f4;NENU-11;;[];[]
NIST-MATDB-17d66ea5e50be712f45092496cb7a7be;NENU-3;;[];[]
NIST-MATDB-0b71ba32976a34071438fe8850435b09;NENU-511;;[];[]
NIST-MATDB-9df4b3382fe56e6fc2ec52b348e7681b;NENU-512;;[];[]
NIST-MATDB-96b03f38efeda99bb725323e4e9430e1;NENU-513;;[];[]
NIST-MATDB-31f37a41078d99784c8501e34333518e;NENU-514;;[];[]
NIST-MATDB-6a6d58430decf9b49aa17368bf9a3497;NENU-520a;;[];[]
NIST-MATDB-b6bfc0af2e2cd3c11f985df2f3b24b19;NENU-9;;[];[]
NIST-MATDB-aebb87d35ddae442d5930d97dcbc6733;NENU-9N;;[];[]
NIST-MATDB-1ff856da1621f14ae0517d647ffb5881;NH2(1)-PCN-125;;[];[]
NIST-MATDB-651a592e9841c970083f0bf5c7195786;NH2(2)-PCN-125;;[];[]
NIST-MATDB-969333630e4228a413b2a07c7611da45;NH2-functionalized silica nanoparticles;;[];[]
NIST-MATDB-a49df759b546ddf11cc07c8158897cd6;NH2-MIL-101(Cr);;[];[]
NIST-MATDB-297b4922646460cb60675413e5cb837b;NH2-MIL-125;;[];[]
NIST-MATDB-92a99e516242eca6c34fa1ebd0dff657;NH2-MIL-125(Ti);;[];[]
NIST-MATDB-62b6b6c115fd4cc013ab15bb7d422020;NH2-MIL-47;;[];[]
NIST-MATDB-4a76c35f1a67ba118b0d402bdad95169;NH2-MIL-53;;[];[]
NIST-MATDB-1b5c20248717ca46ef341e3c5f2c1f30;NH2-MIL-53(Al);;['Al-MIL-53-NH2', 'MIL-53(Al)-NH2', 'NH2MIL-53(Al)'];[]
NIST-MATDB-73677320d1c500b40735327d3ebf61de;NH2-MIL-53(Al) @ PSF 25 wt%;;[];[]
NIST-MATDB-b320a66f9fa840c66b3d294803a5d0fc;NH2-MIL-53(Al) @ PSF 40 Wt%;;[];[]
NIST-MATDB-450144a82027172bd0d88b18979d0b71;NH2-MIL-53(Ga);;[];[]
NIST-MATDB-a551888b69007571c31a27023f40822e;NH2-MIL-53(In);;[];[]
NIST-MATDB-896ddfd2a4aa21d1460505fd645e0733;NH2-MIL-68(Al) (NMA);;[];[]
NIST-MATDB-4ed01a28c759ef54e7f1004e9987a6ee;NH2-MOF-199;;[];[]
NIST-MATDB-25966e87aa19561dc10fcadc4530fe6b;NH2-SiO2;;[];[]
NIST-MATDB-433e12da7d4cf072c9349e95e3f501c7;NH2-UiO-66;;[];[]
NIST-MATDB-5a9f5c4fb8e75e022e291428fcfec909;NH2-Uio-66(Zr);;[];[]
NIST-MATDB-b75e47ab05170fe3e299fd4c7f336f16;NH3-ZIF-8;;[];[]
NIST-MATDB-7eaaa346f9da8b5cbfb9f57acfe66a67;NH4-Rho-ZMOF;;[];[]
NIST-MATDB-663fb05faf29746c5b98f1b5b1ab8605;nHKUST-1 film;;[];[]
NIST-MATDB-45020ecf14edb9be79598222aa149e81;Ni foam;;[];[]
NIST-MATDB-7a299eae49e50bbd53ec446b77199cd4;Ni foam-MIL-101 (27%);;[];[]
NIST-MATDB-48868eaaf451493b655c7cad60567127;Ni foam-MIL-101 (60%);;[];[]
NIST-MATDB-9a9aef2338cdf48170e0e5e349a5f6cd;Ni foam-MIL-101 (81%);;[];[]
NIST-MATDB-d5a2ac9dd3f46f470a461d2fdda5bb8a;Ni(40)X;;[];[]
NIST-MATDB-723335bd40cd2ff137e65282ec65d529;Ni(acac)2@UiO-66-NH2;;[];[]
NIST-MATDB-05f9fd7562512483360153f64bdb499a;Ni(BDC)(PNO);;[];[]
NIST-MATDB-cb18d005dd9814be57be6b966232d228;Ni(bdc)(ted)0.5;;[];[]
NIST-MATDB-a9ccb86911ddd4a4b4af5ee8b73bde32;Ni(bdc)(ted)0.5 t=100;;[];[]
NIST-MATDB-926d1905876e5a3799800f1975abb685;Ni(bdc)(ted)0.5 t=15;;[];[]
NIST-MATDB-69f363671c1af77d5e044616e37f0142;Ni(bodc)(ted)0.5;;['[Ni(bodc)(ted)0.5]'];[]
NIST-MATDB-ea3cb99c83d81edbf13ceb0b8b2f3394;Ni(Bpene)[Ni(CN)4];;[];[]
NIST-MATDB-d74e0f00d8808a65f5410cd9b45f9481;Ni(Bpy)(DBM)2;;[];[]
NIST-MATDB-5b8e942b78cc09f3f5476fe48acd6b54;Ni(Bpy)(DBM)2+polystyrene;;[];[]
NIST-MATDB-b48ce9fb4d36cdee510fdb0ba40b9bf4;Ni(bpy)Ni(CN)4;;[];[]
NIST-MATDB-a7845b27a08edc3b9b5261322cf6fea8;Ni(Dpac)[Ni(CN)4];;['Ni(dpac)Ni(CN)4'];[]
NIST-MATDB-84cdce81acdfe2742d5ee19c0eea5a18;Ni(HBTC)(bipy)*3DMF;;[];[]
NIST-MATDB-9db10b34085ef9a068036bee73a05c25;Ni(HBTC)(pyz)*3DMF;;[];[]
NIST-MATDB-7536ee7aa30f950ac5b44b7c8349d4ac;Ni(II)-doped MOF-5;;[];[]
NIST-MATDB-2fc8bfc9f99f61245b01a16b6a6145f1;Ni(II)-doped MOF-5 (.4 mM);;[];[]
NIST-MATDB-1542d2a893dfca1a3c87ac4fd67edbb4;Ni(II)-doped MOF-5 (.8 mM);;[];[]
NIST-MATDB-ea820669279dd24944f646244b666691;Ni(II)-doped MOF-5 (1.2 mM);;[];[]
NIST-MATDB-b8a10ea22f7771df7d1e3805d30eeeb0;Ni(II)-doped MOF-5 (C2H5OH:DMF volume 1:9);;[];[]
NIST-MATDB-a4ce432f727e40b83416f9e8e57183b5;Ni(II)-doped MOF-5 (C2H5OH:DMF volume 2:8);;[];[]
NIST-MATDB-56bad17ad46abcb0e9d726d70bc80644;Ni(II)-doped MOF-5 (C2H5OH:DMF volume 3:7);;[];[]
NIST-MATDB-e6e8b3c91414aac89b892fdb1d662977;Ni(II)-doped MOF-5 (C2H5OH:DMF volume 4:6);;[];[]
NIST-MATDB-974bf9a1a94db8a9762fbde972a76840;Ni(II)/SSZ-13;;[];[]
NIST-MATDB-2894485f0bc4d7431bb6fe4d215d7800;Ni(pyz)[Ni(CN)4];;['Ni(pyz)Ni(CN)4'];[]
NIST-MATDB-339645df6b12c0895cf5e072a99900ab;Ni-4PyC;;[];[]
NIST-MATDB-2496ebae5844e7f787d87aa4d19f57f4;Ni-bodc-ted;;[];[]
NIST-MATDB-e8d6adfaa6759f2e51833b7167572615;Ni-DABCO;;['NiDABCO'];[]
NIST-MATDB-ae1720b104b00a16b307ec60d21660cc;Ni-DBA-3D-COF;;[];[]
NIST-MATDB-f1a2e8ae93658b907d80716986ef70f0;Ni-DBA-COF;;[];[]
NIST-MATDB-39b362f425a71ef662adaac3dd0513d1;Ni-DBM-BPY;;['NiDBM-Bpy'];[]
NIST-MATDB-d3a0eb219c74cf143e6f25a3320c1fba;Ni-DHTP;;[];[]
NIST-MATDB-9f8e08b2d58e467c525fdc1dda8c6fe6;Ni-DMOF-TM;;[];[]
NIST-MATDB-9ab18a5aa1db0a6827d18e1707055261;Ni-DOBDC;;['Ni/DOBDC', 'NiDOBDC'];[]
NIST-MATDB-4101ad08750cd05d0777ff0c35766def;Ni-GO-MIL-101;;[];[]
NIST-MATDB-8b5b4f1f7c906831b09c755c489b12ab;Ni-HF;;[];[]
NIST-MATDB-f524964e3c7845442fe620a224042268;Ni-IRMOF-1;;[];[]
NIST-MATDB-1cdfc6ddb1aca4a2d8aaab2003abdc36;Ni-ISO-4;;[];[]
NIST-MATDB-3b45abefc89b9e524c518ea1e383b21c;Ni-MOF;;[];[]
NIST-MATDB-a4f806e9c54575a3e37f7a64465f02af;Ni-MOF-5;;[];[]
NIST-MATDB-bfffffab1cdfaac448749e2c6577a903;Ni-MOF-74 (0.0072);;[];[]
NIST-MATDB-78e8e8044f33dfb63d742cd181396dfc;Ni-MOF-74 (1);;[];[]
NIST-MATDB-2d9160505b3f649ff3c6a4c594f5fec1;Ni-MOF-74 (2);;[];[]
NIST-MATDB-58f5b4eaca31731bcd5c46e122379882;Ni-MOF-74 (2.9465);;[];[]
NIST-MATDB-50cfd2d12c759fb95be78fef5c2cda37;Ni-MOF-74 (BSS);;[];[]
NIST-MATDB-c8668b92ba55db9e145438b70946fa00;Ni-MOF-74 (BSSP);;[];[]
NIST-MATDB-ea883d62e59c04c2b356c7acbc69da77;Ni-MOF-74 (Buch);;[];[]
NIST-MATDB-d6ab8b66cf2096320e9432a62fc05da8;Ni-MOF-74 (DL);;[];[]
NIST-MATDB-27eb8d9c588a3c4cceff7951475496b0;Ni-MOF-74 with residual MeOH;;[];[]
NIST-MATDB-f03cd46b307aebff7eb71c31b7a41907;Ni-PCD@TD-COF;;[];[]
NIST-MATDB-208b146cc6b69203bfb3949d6fa87837;Ni-PTC;;[];[]
NIST-MATDB-b161ac45143bcc8f24185fa4a90cb79d;Ni-Y;;[];[]
NIST-MATDB-2fe27d3318b7c2d18337e4d7d8976a47;Ni/Al-0.05La;;[];[]
NIST-MATDB-f40d02c0bd91f3f95783cca739799233;Ni/Al-0.15La;;[];[]
NIST-MATDB-beb5ee8afa4a77ceb0aa249f0724f930;Ni/Al-0.1La;;[];[]
NIST-MATDB-91230e0077034aa24d74d464046d40d1;Ni/Al-0.2La;;[];[]
NIST-MATDB-721ea9b706811ae72b45eff47b917343;Ni/Al-0La;;[];[]
NIST-MATDB-91b40680b1c1e9c8322173eaca914516;Ni/BOBDC;;[];[]
NIST-MATDB-f33a921ba832098ecd2b0913ba6aab16;Ni/C-1;;[];[]
NIST-MATDB-a618c4c518ba5b27339f61a170527fe3;Ni/C-2;;[];[]
NIST-MATDB-74682d6f127e38dfda0056508b82b53c;Ni/C-3;;[];[]
NIST-MATDB-b80eb8fc1b6c3216445c9597ce593b01;Ni/DOBDC loaded with 1 mmol/g water;;[];[]
NIST-MATDB-6e5bb0d119f95689ee56d359aba8a38d;Ni/DOBDC loaded with 10 mmol/g water;;[];[]
NIST-MATDB-d477ed876588784da6d5ab8769eb5c1e;Ni/DOBDC loaded with 19.9 mmol/g water;;[];[]
NIST-MATDB-f29619ff5c27d34610393f9862631f0e;Ni/DOBDC loaded with 26.7 mmol/g water;;[];[]
NIST-MATDB-e1213dd6a685f8e7ceb99453a62dc5e8;Ni/DOBDC loaded with 3.4 mmol/g water;;[];[]
NIST-MATDB-cf4b6692190e8bb94ef965b0886fc31e;Ni/Mg0.25Al0.25- La0.25Zr0.25(O);;[];[]
NIST-MATDB-2365d288da311f9361b3099bf08cfb06;Ni/Mg0.33Al0.33-La0.17Zr0.17(O);;[];[]
NIST-MATDB-7ac75430100c9f8ae0d2c579a7f2ca58;Ni/Mg0.43Al0.43-La0.07Zr0.07(O);;[];[]
NIST-MATDB-67e9820c014623bdc4ce14c26d543190;Ni/Mg0.4Al0.4La0.1Zr0.1(O);;[];[]
NIST-MATDB-1470deba7ca1bffae589200da1b9e05c;Ni/Mg0.5Al0.5(O);;[];[]
NIST-MATDB-5aeff381a684b8314fd7c2022ce04484;Ni/MWCNT;;[];[]
NIST-MATDB-4e912492422b2b0f7811a1db230e25a6;Ni0.02Zn0.98(nim)2;;[];[]
NIST-MATDB-d8c07555cfa6965378f1aca7331cfa77;Ni13-IRMOF-1;;[];[]
NIST-MATDB-affc0548e5703950533fc5796021d7d2;Ni13-IRMOF-1-4d;;[];[]
NIST-MATDB-b6b92596382edc9e7c4dad18dc940f57;Ni18P18O72N18C54H108;;[];[]
NIST-MATDB-e043c945677b53701cb05848bb6135df;Ni2(BDC)2(dabco)4DMF1.5H2O;;[];[]
NIST-MATDB-e69c8d34701e4a0d3daab2baf55ca65f;Ni2(bipy)3(NO3)4;;[];[]
NIST-MATDB-028116e51824c41504bec5b00120ae2d;Ni2(BTEC)((bipy)3)3DMF2H2O;;[];[]
NIST-MATDB-200576af3a7b466163447cd630200bf1;Ni2(BTEC)(bipy)3*3DMF;;[];[]
NIST-MATDB-85903109070cc7e49034cdb9b3bc3b86;Ni2(dhbdc)32;;[];[]
NIST-MATDB-8bdbd367fb48f535ff358046df27cb5a;Ni2(dhtp);;[];[]
NIST-MATDB-ee27472f5d76bf377c17bf97b9944879;Ni2(dhtp)(H2O)2*8H2O;;[];[]
NIST-MATDB-56a7e860822819db08b3fd9fc437f425;Ni2(dobdc);;[];[]
NIST-MATDB-8723e0ee5698896e2bbc97aac94d548e;Ni2(m-dobdc);;[];[]
